"animal","block","family","sire","dam","trait","value","dish"
6948,9,"B9.S2xD1",679,683,"settling",1,164
6949,9,"B9.S2xD1",679,683,"settling",1,164
6950,9,"B9.S2xD1",679,683,"settling",1,164
6951,9,"B9.S2xD1",679,683,"settling",1,164
6952,9,"B9.S2xD1",679,683,"settling",1,164
6953,9,"B9.S2xD1",679,683,"settling",1,164
6954,9,"B9.S2xD1",679,683,"settling",1,164
6955,9,"B9.S2xD1",679,683,"settling",1,164
6956,9,"B9.S2xD1",679,683,"settling",1,164
6957,9,"B9.S2xD1",679,683,"settling",1,164
6958,9,"B9.S2xD1",679,683,"settling",0,164
6959,9,"B9.S2xD1",679,683,"settling",0,164
6960,9,"B9.S2xD1",679,683,"settling",0,164
6961,9,"B9.S2xD1",679,683,"settling",0,164
6962,9,"B9.S2xD1",679,683,"settling",0,164
6963,9,"B9.S2xD1",679,683,"settling",1,165
6964,9,"B9.S2xD1",679,683,"settling",1,165
6965,9,"B9.S2xD1",679,683,"settling",1,165
6966,9,"B9.S2xD1",679,683,"settling",1,165
6967,9,"B9.S2xD1",679,683,"settling",1,165
6968,9,"B9.S2xD1",679,683,"settling",1,165
6969,9,"B9.S2xD1",679,683,"settling",1,165
6970,9,"B9.S2xD1",679,683,"settling",1,165
6971,9,"B9.S2xD1",679,683,"settling",1,165
6972,9,"B9.S2xD1",679,683,"settling",1,165
6973,9,"B9.S2xD1",679,683,"settling",1,165
6974,9,"B9.S2xD1",679,683,"settling",1,165
6975,9,"B9.S2xD1",679,683,"settling",1,165
6976,9,"B9.S2xD1",679,683,"settling",1,165
6977,9,"B9.S2xD1",679,683,"settling",0,165
6978,9,"B9.S2xD1",679,683,"settling",0,165
6979,9,"B9.S2xD1",679,683,"settling",0,165
6980,9,"B9.S2xD1",679,683,"settling",0,165
6981,9,"B9.S2xD1",679,683,"settling",0,165
6982,9,"B9.S2xD1",679,683,"settling",0,165
6983,9,"B9.S2xD1",679,683,"settling",1,166
6984,9,"B9.S2xD1",679,683,"settling",1,166
6985,9,"B9.S2xD1",679,683,"settling",1,166
6986,9,"B9.S2xD1",679,683,"settling",1,166
6987,9,"B9.S2xD1",679,683,"settling",1,166
6988,9,"B9.S2xD1",679,683,"settling",1,166
6989,9,"B9.S2xD1",679,683,"settling",1,166
6990,9,"B9.S2xD1",679,683,"settling",1,166
6991,9,"B9.S2xD1",679,683,"settling",1,166
6992,9,"B9.S2xD1",679,683,"settling",1,166
6993,9,"B9.S2xD1",679,683,"settling",1,166
6994,9,"B9.S2xD1",679,683,"settling",1,166
6995,9,"B9.S2xD1",679,683,"settling",0,166
6996,9,"B9.S2xD1",679,683,"settling",0,166
6997,9,"B9.S2xD1",679,683,"settling",0,166
6998,9,"B9.S2xD1",679,683,"settling",0,166
6999,9,"B9.S2xD1",679,683,"settling",0,166
7000,9,"B9.S2xD1",679,683,"settling",0,166
7001,9,"B9.S2xD1",679,683,"settling",0,166
432,9,"B9.S2xD2",679,684,"h.length",194.46,NA
432,9,"B9.S2xD2",679,684,"n.length",424.31,NA
433,9,"B9.S2xD2",679,684,"h.length",194.99,NA
433,9,"B9.S2xD2",679,684,"n.length",430.84,NA
434,9,"B9.S2xD2",679,684,"h.length",181.8,NA
434,9,"B9.S2xD2",679,684,"n.length",423.85,NA
435,9,"B9.S2xD2",679,684,"h.length",186.87,NA
435,9,"B9.S2xD2",679,684,"n.length",413.69,NA
436,9,"B9.S2xD2",679,684,"h.length",190.01,NA
436,9,"B9.S2xD2",679,684,"n.length",423.5,NA
437,9,"B9.S2xD2",679,684,"h.length",184.31,NA
437,9,"B9.S2xD2",679,684,"n.length",453.31,NA
438,9,"B9.S2xD2",679,684,"h.length",196.25,NA
438,9,"B9.S2xD2",679,684,"n.length",430.05,NA
439,9,"B9.S2xD2",679,684,"h.length",197.44,NA
439,9,"B9.S2xD2",679,684,"n.length",432.34,NA
440,9,"B9.S2xD2",679,684,"h.length",194.11,NA
440,9,"B9.S2xD2",679,684,"n.length",406.25,NA
441,9,"B9.S2xD2",679,684,"h.length",196.53,NA
441,9,"B9.S2xD2",679,684,"n.length",438.71,NA
442,9,"B9.S2xD2",679,684,"h.length",193.51,NA
442,9,"B9.S2xD2",679,684,"n.length",439.59,NA
443,9,"B9.S2xD2",679,684,"h.length",196.65,NA
443,9,"B9.S2xD2",679,684,"n.length",433.44,NA
2449,9,"B9.S2xD2",679,684,"hatching",1,167
2450,9,"B9.S2xD2",679,684,"hatching",1,167
2451,9,"B9.S2xD2",679,684,"hatching",1,167
2452,9,"B9.S2xD2",679,684,"hatching",1,167
2453,9,"B9.S2xD2",679,684,"hatching",1,167
2454,9,"B9.S2xD2",679,684,"hatching",1,167
2455,9,"B9.S2xD2",679,684,"hatching",1,167
2456,9,"B9.S2xD2",679,684,"hatching",1,167
2457,9,"B9.S2xD2",679,684,"hatching",1,167
2458,9,"B9.S2xD2",679,684,"hatching",1,167
2459,9,"B9.S2xD2",679,684,"hatching",1,167
2460,9,"B9.S2xD2",679,684,"hatching",1,167
2461,9,"B9.S2xD2",679,684,"hatching",1,167
2462,9,"B9.S2xD2",679,684,"hatching",1,167
2463,9,"B9.S2xD2",679,684,"hatching",1,167
2464,9,"B9.S2xD2",679,684,"hatching",1,167
2465,9,"B9.S2xD2",679,684,"hatching",1,167
2466,9,"B9.S2xD2",679,684,"hatching",1,167
2467,9,"B9.S2xD2",679,684,"hatching",1,167
2468,9,"B9.S2xD2",679,684,"hatching",0,167
2469,9,"B9.S2xD2",679,684,"hatching",1,168
2470,9,"B9.S2xD2",679,684,"hatching",1,168
2471,9,"B9.S2xD2",679,684,"hatching",1,168
2472,9,"B9.S2xD2",679,684,"hatching",1,168
2473,9,"B9.S2xD2",679,684,"hatching",1,168
2474,9,"B9.S2xD2",679,684,"hatching",1,168
2475,9,"B9.S2xD2",679,684,"hatching",1,168
2476,9,"B9.S2xD2",679,684,"hatching",1,168
2477,9,"B9.S2xD2",679,684,"hatching",1,168
2478,9,"B9.S2xD2",679,684,"hatching",1,168
2479,9,"B9.S2xD2",679,684,"hatching",1,168
2480,9,"B9.S2xD2",679,684,"hatching",1,168
2481,9,"B9.S2xD2",679,684,"hatching",1,168
2482,9,"B9.S2xD2",679,684,"hatching",1,168
2483,9,"B9.S2xD2",679,684,"hatching",1,168
2484,9,"B9.S2xD2",679,684,"hatching",1,168
2485,9,"B9.S2xD2",679,684,"hatching",1,168
2486,9,"B9.S2xD2",679,684,"hatching",1,168
2487,9,"B9.S2xD2",679,684,"hatching",1,168
2488,9,"B9.S2xD2",679,684,"hatching",1,168
2489,9,"B9.S2xD2",679,684,"hatching",1,168
2490,9,"B9.S2xD2",679,684,"hatching",0,168
7002,9,"B9.S2xD2",679,684,"settling",1,169
7003,9,"B9.S2xD2",679,684,"settling",1,169
7004,9,"B9.S2xD2",679,684,"settling",1,169
7005,9,"B9.S2xD2",679,684,"settling",1,169
7006,9,"B9.S2xD2",679,684,"settling",1,169
7007,9,"B9.S2xD2",679,684,"settling",1,169
7008,9,"B9.S2xD2",679,684,"settling",1,169
7009,9,"B9.S2xD2",679,684,"settling",1,169
7010,9,"B9.S2xD2",679,684,"settling",1,169
7011,9,"B9.S2xD2",679,684,"settling",1,169
7012,9,"B9.S2xD2",679,684,"settling",0,169
7013,9,"B9.S2xD2",679,684,"settling",0,169
7014,9,"B9.S2xD2",679,684,"settling",0,169
7015,9,"B9.S2xD2",679,684,"settling",0,169
7016,9,"B9.S2xD2",679,684,"settling",0,169
7017,9,"B9.S2xD2",679,684,"settling",0,169
7018,9,"B9.S2xD2",679,684,"settling",0,169
7019,9,"B9.S2xD2",679,684,"settling",0,169
7020,9,"B9.S2xD2",679,684,"settling",1,170
7021,9,"B9.S2xD2",679,684,"settling",1,170
7022,9,"B9.S2xD2",679,684,"settling",1,170
7023,9,"B9.S2xD2",679,684,"settling",1,170
7024,9,"B9.S2xD2",679,684,"settling",1,170
7025,9,"B9.S2xD2",679,684,"settling",1,170
7026,9,"B9.S2xD2",679,684,"settling",1,170
7027,9,"B9.S2xD2",679,684,"settling",1,170
7028,9,"B9.S2xD2",679,684,"settling",1,170
7029,9,"B9.S2xD2",679,684,"settling",1,170
7030,9,"B9.S2xD2",679,684,"settling",1,170
7031,9,"B9.S2xD2",679,684,"settling",1,170
7032,9,"B9.S2xD2",679,684,"settling",1,170
7033,9,"B9.S2xD2",679,684,"settling",1,170
7034,9,"B9.S2xD2",679,684,"settling",1,170
7035,9,"B9.S2xD2",679,684,"settling",1,170
7036,9,"B9.S2xD2",679,684,"settling",0,170
7037,9,"B9.S2xD2",679,684,"settling",0,170
7038,9,"B9.S2xD2",679,684,"settling",0,170
7039,9,"B9.S2xD2",679,684,"settling",0,170
7040,9,"B9.S2xD2",679,684,"settling",1,171
7041,9,"B9.S2xD2",679,684,"settling",1,171
7042,9,"B9.S2xD2",679,684,"settling",1,171
7043,9,"B9.S2xD2",679,684,"settling",1,171
7044,9,"B9.S2xD2",679,684,"settling",1,171
7045,9,"B9.S2xD2",679,684,"settling",1,171
7046,9,"B9.S2xD2",679,684,"settling",1,171
7047,9,"B9.S2xD2",679,684,"settling",1,171
7048,9,"B9.S2xD2",679,684,"settling",1,171
7049,9,"B9.S2xD2",679,684,"settling",1,171
7050,9,"B9.S2xD2",679,684,"settling",0,171
7051,9,"B9.S2xD2",679,684,"settling",0,171
7052,9,"B9.S2xD2",679,684,"settling",0,171
7053,9,"B9.S2xD2",679,684,"settling",0,171
7054,9,"B9.S2xD2",679,684,"settling",0,171
7055,9,"B9.S2xD2",679,684,"settling",0,171
7056,9,"B9.S2xD2",679,684,"settling",0,171
7057,9,"B9.S2xD2",679,684,"settling",0,171
444,9,"B9.S2xD3",679,685,"h.length",202.49,NA
444,9,"B9.S2xD3",679,685,"n.length",436.88,NA
445,9,"B9.S2xD3",679,685,"h.length",201.96,NA
445,9,"B9.S2xD3",679,685,"n.length",437.81,NA
446,9,"B9.S2xD3",679,685,"h.length",195.44,NA
446,9,"B9.S2xD3",679,685,"n.length",443.74,NA
447,9,"B9.S2xD3",679,685,"h.length",196.71,NA
447,9,"B9.S2xD3",679,685,"n.length",434.53,NA
448,9,"B9.S2xD3",679,685,"h.length",195.32,NA
448,9,"B9.S2xD3",679,685,"n.length",433.23,NA
449,9,"B9.S2xD3",679,685,"h.length",196.25,NA
449,9,"B9.S2xD3",679,685,"n.length",437.91,NA
450,9,"B9.S2xD3",679,685,"h.length",175.53,NA
450,9,"B9.S2xD3",679,685,"n.length",413.52,NA
451,9,"B9.S2xD3",679,685,"h.length",179.94,NA
451,9,"B9.S2xD3",679,685,"n.length",406.65,NA
452,9,"B9.S2xD3",679,685,"h.length",194.84,NA
452,9,"B9.S2xD3",679,685,"n.length",442.58,NA
453,9,"B9.S2xD3",679,685,"h.length",208.16,NA
453,9,"B9.S2xD3",679,685,"n.length",428.79,NA
454,9,"B9.S2xD3",679,685,"h.length",197.01,NA
454,9,"B9.S2xD3",679,685,"n.length",431.71,NA
455,9,"B9.S2xD3",679,685,"h.length",199.23,NA
455,9,"B9.S2xD3",679,685,"n.length",444.6,NA
2491,9,"B9.S2xD3",679,685,"hatching",1,172
2492,9,"B9.S2xD3",679,685,"hatching",1,172
2493,9,"B9.S2xD3",679,685,"hatching",1,172
2494,9,"B9.S2xD3",679,685,"hatching",1,172
2495,9,"B9.S2xD3",679,685,"hatching",1,172
2496,9,"B9.S2xD3",679,685,"hatching",1,172
2497,9,"B9.S2xD3",679,685,"hatching",1,172
2498,9,"B9.S2xD3",679,685,"hatching",1,172
2499,9,"B9.S2xD3",679,685,"hatching",1,172
2500,9,"B9.S2xD3",679,685,"hatching",1,172
2501,9,"B9.S2xD3",679,685,"hatching",1,172
2502,9,"B9.S2xD3",679,685,"hatching",1,172
2503,9,"B9.S2xD3",679,685,"hatching",1,172
2504,9,"B9.S2xD3",679,685,"hatching",1,172
2505,9,"B9.S2xD3",679,685,"hatching",1,172
2506,9,"B9.S2xD3",679,685,"hatching",1,172
2507,9,"B9.S2xD3",679,685,"hatching",1,172
2508,9,"B9.S2xD3",679,685,"hatching",1,172
2509,9,"B9.S2xD3",679,685,"hatching",0,172
2510,9,"B9.S2xD3",679,685,"hatching",0,172
2511,9,"B9.S2xD3",679,685,"hatching",0,172
2512,9,"B9.S2xD3",679,685,"hatching",1,173
2513,9,"B9.S2xD3",679,685,"hatching",1,173
2514,9,"B9.S2xD3",679,685,"hatching",1,173
2515,9,"B9.S2xD3",679,685,"hatching",1,173
2516,9,"B9.S2xD3",679,685,"hatching",1,173
2517,9,"B9.S2xD3",679,685,"hatching",1,173
2518,9,"B9.S2xD3",679,685,"hatching",1,173
2519,9,"B9.S2xD3",679,685,"hatching",1,173
2520,9,"B9.S2xD3",679,685,"hatching",1,173
2521,9,"B9.S2xD3",679,685,"hatching",1,173
2522,9,"B9.S2xD3",679,685,"hatching",1,173
2523,9,"B9.S2xD3",679,685,"hatching",1,173
2524,9,"B9.S2xD3",679,685,"hatching",1,173
2525,9,"B9.S2xD3",679,685,"hatching",1,173
2526,9,"B9.S2xD3",679,685,"hatching",1,173
2527,9,"B9.S2xD3",679,685,"hatching",1,173
2528,9,"B9.S2xD3",679,685,"hatching",1,173
2529,9,"B9.S2xD3",679,685,"hatching",1,173
2530,9,"B9.S2xD3",679,685,"hatching",1,173
2531,9,"B9.S2xD3",679,685,"hatching",1,173
7058,9,"B9.S2xD3",679,685,"settling",1,174
7059,9,"B9.S2xD3",679,685,"settling",1,174
7060,9,"B9.S2xD3",679,685,"settling",1,174
7061,9,"B9.S2xD3",679,685,"settling",1,174
7062,9,"B9.S2xD3",679,685,"settling",1,174
7063,9,"B9.S2xD3",679,685,"settling",1,174
7064,9,"B9.S2xD3",679,685,"settling",0,174
7065,9,"B9.S2xD3",679,685,"settling",0,174
7066,9,"B9.S2xD3",679,685,"settling",0,174
7067,9,"B9.S2xD3",679,685,"settling",0,174
7068,9,"B9.S2xD3",679,685,"settling",0,174
7069,9,"B9.S2xD3",679,685,"settling",0,174
7070,9,"B9.S2xD3",679,685,"settling",0,174
7071,9,"B9.S2xD3",679,685,"settling",0,174
7072,9,"B9.S2xD3",679,685,"settling",0,174
7073,9,"B9.S2xD3",679,685,"settling",0,174
7074,9,"B9.S2xD3",679,685,"settling",0,174
7075,9,"B9.S2xD3",679,685,"settling",0,174
7076,9,"B9.S2xD3",679,685,"settling",0,174
7077,9,"B9.S2xD3",679,685,"settling",1,175
7078,9,"B9.S2xD3",679,685,"settling",1,175
7079,9,"B9.S2xD3",679,685,"settling",1,175
7080,9,"B9.S2xD3",679,685,"settling",1,175
7081,9,"B9.S2xD3",679,685,"settling",0,175
7082,9,"B9.S2xD3",679,685,"settling",0,175
7083,9,"B9.S2xD3",679,685,"settling",0,175
7084,9,"B9.S2xD3",679,685,"settling",0,175
7085,9,"B9.S2xD3",679,685,"settling",0,175
7086,9,"B9.S2xD3",679,685,"settling",0,175
7087,9,"B9.S2xD3",679,685,"settling",0,175
7088,9,"B9.S2xD3",679,685,"settling",0,175
7089,9,"B9.S2xD3",679,685,"settling",0,175
7090,9,"B9.S2xD3",679,685,"settling",0,175
7091,9,"B9.S2xD3",679,685,"settling",0,175
7092,9,"B9.S2xD3",679,685,"settling",0,175
7093,9,"B9.S2xD3",679,685,"settling",1,176
7094,9,"B9.S2xD3",679,685,"settling",1,176
7095,9,"B9.S2xD3",679,685,"settling",1,176
7096,9,"B9.S2xD3",679,685,"settling",1,176
7097,9,"B9.S2xD3",679,685,"settling",1,176
7098,9,"B9.S2xD3",679,685,"settling",1,176
7099,9,"B9.S2xD3",679,685,"settling",1,176
7100,9,"B9.S2xD3",679,685,"settling",0,176
7101,9,"B9.S2xD3",679,685,"settling",0,176
7102,9,"B9.S2xD3",679,685,"settling",0,176
7103,9,"B9.S2xD3",679,685,"settling",0,176
7104,9,"B9.S2xD3",679,685,"settling",0,176
7105,9,"B9.S2xD3",679,685,"settling",0,176
7106,9,"B9.S2xD3",679,685,"settling",0,176
7107,9,"B9.S2xD3",679,685,"settling",0,176
7108,9,"B9.S2xD3",679,685,"settling",0,176
7109,9,"B9.S2xD3",679,685,"settling",0,176
7110,9,"B9.S2xD3",679,685,"settling",0,176
456,9,"B9.S3xD1",680,683,"h.length",197.27,NA
456,9,"B9.S3xD1",680,683,"n.length",451.51,NA
457,9,"B9.S3xD1",680,683,"h.length",205.88,NA
457,9,"B9.S3xD1",680,683,"n.length",443.64,NA
458,9,"B9.S3xD1",680,683,"h.length",209.7,NA
458,9,"B9.S3xD1",680,683,"n.length",434.4,NA
459,9,"B9.S3xD1",680,683,"h.length",209.75,NA
459,9,"B9.S3xD1",680,683,"n.length",443.03,NA
460,9,"B9.S3xD1",680,683,"h.length",204.69,NA
460,9,"B9.S3xD1",680,683,"n.length",446,NA
461,9,"B9.S3xD1",680,683,"h.length",213.13,NA
461,9,"B9.S3xD1",680,683,"n.length",457.46,NA
462,9,"B9.S3xD1",680,683,"h.length",189.63,NA
462,9,"B9.S3xD1",680,683,"n.length",426.44,NA
463,9,"B9.S3xD1",680,683,"h.length",203.05,NA
463,9,"B9.S3xD1",680,683,"n.length",452.33,NA
464,9,"B9.S3xD1",680,683,"h.length",199.15,NA
464,9,"B9.S3xD1",680,683,"n.length",420.69,NA
465,9,"B9.S3xD1",680,683,"h.length",191.5,NA
465,9,"B9.S3xD1",680,683,"n.length",440.96,NA
466,9,"B9.S3xD1",680,683,"h.length",186.33,NA
466,9,"B9.S3xD1",680,683,"n.length",427.37,NA
467,9,"B9.S3xD1",680,683,"h.length",203.99,NA
467,9,"B9.S3xD1",680,683,"n.length",440.74,NA
2532,9,"B9.S3xD1",680,683,"hatching",1,177
2533,9,"B9.S3xD1",680,683,"hatching",1,177
2534,9,"B9.S3xD1",680,683,"hatching",1,177
2535,9,"B9.S3xD1",680,683,"hatching",1,177
2536,9,"B9.S3xD1",680,683,"hatching",1,177
2537,9,"B9.S3xD1",680,683,"hatching",1,177
2538,9,"B9.S3xD1",680,683,"hatching",1,177
2539,9,"B9.S3xD1",680,683,"hatching",1,177
2540,9,"B9.S3xD1",680,683,"hatching",1,177
2541,9,"B9.S3xD1",680,683,"hatching",1,177
2542,9,"B9.S3xD1",680,683,"hatching",1,177
2543,9,"B9.S3xD1",680,683,"hatching",1,177
2544,9,"B9.S3xD1",680,683,"hatching",1,177
2545,9,"B9.S3xD1",680,683,"hatching",1,177
2546,9,"B9.S3xD1",680,683,"hatching",1,177
2547,9,"B9.S3xD1",680,683,"hatching",0,177
2548,9,"B9.S3xD1",680,683,"hatching",0,177
2549,9,"B9.S3xD1",680,683,"hatching",1,178
2550,9,"B9.S3xD1",680,683,"hatching",1,178
2551,9,"B9.S3xD1",680,683,"hatching",1,178
2552,9,"B9.S3xD1",680,683,"hatching",1,178
2553,9,"B9.S3xD1",680,683,"hatching",1,178
2554,9,"B9.S3xD1",680,683,"hatching",1,178
2555,9,"B9.S3xD1",680,683,"hatching",1,178
2556,9,"B9.S3xD1",680,683,"hatching",1,178
2557,9,"B9.S3xD1",680,683,"hatching",1,178
2558,9,"B9.S3xD1",680,683,"hatching",1,178
2559,9,"B9.S3xD1",680,683,"hatching",1,178
2560,9,"B9.S3xD1",680,683,"hatching",1,178
2561,9,"B9.S3xD1",680,683,"hatching",1,178
2562,9,"B9.S3xD1",680,683,"hatching",1,178
2563,9,"B9.S3xD1",680,683,"hatching",1,178
2564,9,"B9.S3xD1",680,683,"hatching",1,178
2565,9,"B9.S3xD1",680,683,"hatching",1,178
2566,9,"B9.S3xD1",680,683,"hatching",0,178
2567,9,"B9.S3xD1",680,683,"hatching",0,178
7111,9,"B9.S3xD1",680,683,"settling",1,179
7112,9,"B9.S3xD1",680,683,"settling",1,179
7113,9,"B9.S3xD1",680,683,"settling",1,179
7114,9,"B9.S3xD1",680,683,"settling",1,179
7115,9,"B9.S3xD1",680,683,"settling",1,179
7116,9,"B9.S3xD1",680,683,"settling",1,179
7117,9,"B9.S3xD1",680,683,"settling",1,179
7118,9,"B9.S3xD1",680,683,"settling",1,179
7119,9,"B9.S3xD1",680,683,"settling",1,179
7120,9,"B9.S3xD1",680,683,"settling",1,179
7121,9,"B9.S3xD1",680,683,"settling",1,179
7122,9,"B9.S3xD1",680,683,"settling",1,179
7123,9,"B9.S3xD1",680,683,"settling",1,179
7124,9,"B9.S3xD1",680,683,"settling",1,179
7125,9,"B9.S3xD1",680,683,"settling",1,179
7126,9,"B9.S3xD1",680,683,"settling",1,179
7127,9,"B9.S3xD1",680,683,"settling",0,179
7128,9,"B9.S3xD1",680,683,"settling",0,179
7129,9,"B9.S3xD1",680,683,"settling",0,179
7130,9,"B9.S3xD1",680,683,"settling",0,179
7131,9,"B9.S3xD1",680,683,"settling",1,180
7132,9,"B9.S3xD1",680,683,"settling",1,180
7133,9,"B9.S3xD1",680,683,"settling",1,180
7134,9,"B9.S3xD1",680,683,"settling",1,180
7135,9,"B9.S3xD1",680,683,"settling",1,180
7136,9,"B9.S3xD1",680,683,"settling",1,180
7137,9,"B9.S3xD1",680,683,"settling",1,180
7138,9,"B9.S3xD1",680,683,"settling",1,180
7139,9,"B9.S3xD1",680,683,"settling",1,180
7140,9,"B9.S3xD1",680,683,"settling",1,180
7141,9,"B9.S3xD1",680,683,"settling",1,180
7142,9,"B9.S3xD1",680,683,"settling",1,180
7143,9,"B9.S3xD1",680,683,"settling",1,180
7144,9,"B9.S3xD1",680,683,"settling",0,180
7145,9,"B9.S3xD1",680,683,"settling",0,180
7146,9,"B9.S3xD1",680,683,"settling",0,180
7147,9,"B9.S3xD1",680,683,"settling",1,181
7148,9,"B9.S3xD1",680,683,"settling",1,181
7149,9,"B9.S3xD1",680,683,"settling",1,181
7150,9,"B9.S3xD1",680,683,"settling",1,181
7151,9,"B9.S3xD1",680,683,"settling",1,181
7152,9,"B9.S3xD1",680,683,"settling",1,181
7153,9,"B9.S3xD1",680,683,"settling",1,181
7154,9,"B9.S3xD1",680,683,"settling",1,181
7155,9,"B9.S3xD1",680,683,"settling",1,181
7156,9,"B9.S3xD1",680,683,"settling",1,181
7157,9,"B9.S3xD1",680,683,"settling",1,181
7158,9,"B9.S3xD1",680,683,"settling",1,181
7159,9,"B9.S3xD1",680,683,"settling",1,181
7160,9,"B9.S3xD1",680,683,"settling",1,181
7161,9,"B9.S3xD1",680,683,"settling",0,181
7162,9,"B9.S3xD1",680,683,"settling",0,181
7163,9,"B9.S3xD1",680,683,"settling",0,181
468,9,"B9.S3xD2",680,684,"h.length",202.55,NA
468,9,"B9.S3xD2",680,684,"n.length",413.95,NA
469,9,"B9.S3xD2",680,684,"h.length",202.28,NA
469,9,"B9.S3xD2",680,684,"n.length",436.8,NA
470,9,"B9.S3xD2",680,684,"h.length",188.65,NA
470,9,"B9.S3xD2",680,684,"n.length",412.32,NA
471,9,"B9.S3xD2",680,684,"h.length",200.69,NA
471,9,"B9.S3xD2",680,684,"n.length",413.03,NA
472,9,"B9.S3xD2",680,684,"h.length",195.03,NA
472,9,"B9.S3xD2",680,684,"n.length",421.41,NA
473,9,"B9.S3xD2",680,684,"h.length",202.81,NA
473,9,"B9.S3xD2",680,684,"n.length",438.04,NA
474,9,"B9.S3xD2",680,684,"h.length",188.07,NA
474,9,"B9.S3xD2",680,684,"n.length",396.98,NA
475,9,"B9.S3xD2",680,684,"h.length",198.64,NA
475,9,"B9.S3xD2",680,684,"n.length",420.62,NA
476,9,"B9.S3xD2",680,684,"h.length",192.28,NA
476,9,"B9.S3xD2",680,684,"n.length",387.84,NA
477,9,"B9.S3xD2",680,684,"h.length",198.22,NA
477,9,"B9.S3xD2",680,684,"n.length",407.01,NA
478,9,"B9.S3xD2",680,684,"h.length",193.45,NA
478,9,"B9.S3xD2",680,684,"n.length",423.88,NA
479,9,"B9.S3xD2",680,684,"h.length",191.87,NA
479,9,"B9.S3xD2",680,684,"n.length",376.27,NA
2568,9,"B9.S3xD2",680,684,"hatching",1,182
2569,9,"B9.S3xD2",680,684,"hatching",1,182
2570,9,"B9.S3xD2",680,684,"hatching",1,182
2571,9,"B9.S3xD2",680,684,"hatching",1,182
2572,9,"B9.S3xD2",680,684,"hatching",1,182
2573,9,"B9.S3xD2",680,684,"hatching",1,182
2574,9,"B9.S3xD2",680,684,"hatching",1,182
2575,9,"B9.S3xD2",680,684,"hatching",1,182
2576,9,"B9.S3xD2",680,684,"hatching",1,182
2577,9,"B9.S3xD2",680,684,"hatching",1,182
2578,9,"B9.S3xD2",680,684,"hatching",1,182
2579,9,"B9.S3xD2",680,684,"hatching",1,182
2580,9,"B9.S3xD2",680,684,"hatching",1,182
2581,9,"B9.S3xD2",680,684,"hatching",1,183
2582,9,"B9.S3xD2",680,684,"hatching",1,183
2583,9,"B9.S3xD2",680,684,"hatching",1,183
2584,9,"B9.S3xD2",680,684,"hatching",1,183
2585,9,"B9.S3xD2",680,684,"hatching",1,183
2586,9,"B9.S3xD2",680,684,"hatching",1,183
2587,9,"B9.S3xD2",680,684,"hatching",0,183
7164,9,"B9.S3xD2",680,684,"settling",1,184
7165,9,"B9.S3xD2",680,684,"settling",1,184
7166,9,"B9.S3xD2",680,684,"settling",1,184
7167,9,"B9.S3xD2",680,684,"settling",1,184
7168,9,"B9.S3xD2",680,684,"settling",1,184
7169,9,"B9.S3xD2",680,684,"settling",1,184
7170,9,"B9.S3xD2",680,684,"settling",1,184
7171,9,"B9.S3xD2",680,684,"settling",1,184
7172,9,"B9.S3xD2",680,684,"settling",1,184
7173,9,"B9.S3xD2",680,684,"settling",1,184
7174,9,"B9.S3xD2",680,684,"settling",1,184
7175,9,"B9.S3xD2",680,684,"settling",1,184
7176,9,"B9.S3xD2",680,684,"settling",1,184
7177,9,"B9.S3xD2",680,684,"settling",1,184
7178,9,"B9.S3xD2",680,684,"settling",1,184
7179,9,"B9.S3xD2",680,684,"settling",0,184
7180,9,"B9.S3xD2",680,684,"settling",0,184
7181,9,"B9.S3xD2",680,684,"settling",0,184
7182,9,"B9.S3xD2",680,684,"settling",0,184
7183,9,"B9.S3xD2",680,684,"settling",0,184
7184,9,"B9.S3xD2",680,684,"settling",0,184
7185,9,"B9.S3xD2",680,684,"settling",1,185
7186,9,"B9.S3xD2",680,684,"settling",1,185
7187,9,"B9.S3xD2",680,684,"settling",1,185
7188,9,"B9.S3xD2",680,684,"settling",1,185
7189,9,"B9.S3xD2",680,684,"settling",1,185
7190,9,"B9.S3xD2",680,684,"settling",1,185
7191,9,"B9.S3xD2",680,684,"settling",1,185
7192,9,"B9.S3xD2",680,684,"settling",1,185
7193,9,"B9.S3xD2",680,684,"settling",1,185
7194,9,"B9.S3xD2",680,684,"settling",0,185
7195,9,"B9.S3xD2",680,684,"settling",0,185
7196,9,"B9.S3xD2",680,684,"settling",0,185
7197,9,"B9.S3xD2",680,684,"settling",0,185
7198,9,"B9.S3xD2",680,684,"settling",0,185
7199,9,"B9.S3xD2",680,684,"settling",0,185
7200,9,"B9.S3xD2",680,684,"settling",0,185
7201,9,"B9.S3xD2",680,684,"settling",0,185
7202,9,"B9.S3xD2",680,684,"settling",0,185
7203,9,"B9.S3xD2",680,684,"settling",1,186
7204,9,"B9.S3xD2",680,684,"settling",1,186
7205,9,"B9.S3xD2",680,684,"settling",1,186
7206,9,"B9.S3xD2",680,684,"settling",1,186
7207,9,"B9.S3xD2",680,684,"settling",1,186
7208,9,"B9.S3xD2",680,684,"settling",1,186
7209,9,"B9.S3xD2",680,684,"settling",1,186
7210,9,"B9.S3xD2",680,684,"settling",1,186
7211,9,"B9.S3xD2",680,684,"settling",1,186
7212,9,"B9.S3xD2",680,684,"settling",1,186
7213,9,"B9.S3xD2",680,684,"settling",0,186
